iter	Passed	Remaining
659	4301	2215
660	4307	2209
661	4313	2202
662	4319	2195
663	4326	2189
664	4333	2182
665	4339	2176
666	4345	2169
667	4352	2163
668	4357	2156
669	4363	2149
670	4369	2142
671	4376	2136
672	4382	2129
673	4388	2122
674	4394	2116
675	4401	2109
676	4407	2102
677	4413	2095
678	4419	2089
679	4424	2082
680	4431	2075
681	4440	2070
682	4446	2063
683	4452	2056
684	4458	2050
685	4465	2044
686	4471	2037
687	4478	2030
688	4484	2024
689	4490	2017
690	4496	2010
691	4503	2004
692	4508	1997
693	4514	1990
694	4520	1983
695	4526	1977
696	4532	1970
697	4538	1963
698	4545	1957
699	4551	1950
700	4558	1944
701	4564	1937
702	4571	1931
703	4577	1924
704	4583	1917
705	4589	1911
706	4594	1904
707	4600	1897
708	4607	1890
709	4613	1884
710	4619	1877
711	4626	1871
712	4632	1864
713	4638	1858
714	4645	1851
715	4651	1845
716	4657	1838
717	4664	1831
718	4670	1825
719	4676	1818
720	4682	1811
721	4688	1805
722	4694	1798
723	4700	1792
724	4707	1785
725	4713	1778
726	4720	1772
727	4726	1765
728	4732	1759
729	4738	1752
730	4745	1746
731	4751	1739
732	4756	1732
733	4763	1726
734	4769	1719
735	4775	1713
736	4782	1706
737	4789	1700
738	4795	1693
739	4801	1686
740	4807	1680
741	4813	1673
742	4819	1666
743	4825	1660
744	4831	1653
745	4837	1647
746	4843	1640
747	4850	1634
748	4856	1627
749	4862	1620
750	4869	1614
751	4875	1607
752	4881	1601
753	4887	1594
754	4893	1587
755	4899	1581
756	4905	1574
757	4911	1568
758	4918	1561
759	4924	1555
760	4930	1548
761	4936	1541
762	4942	1535
763	4948	1528
764	4955	1522
765	4961	1515
766	4968	1509
767	4973	1502
768	4980	1496
769	4986	1489
770	4993	1483
771	4999	1476
772	5006	1470
773	5012	1463
774	5019	1457
775	5025	1450
776	5031	1444
777	5037	1437
778	5043	1430
779	5049	1424
780	5056	1417
781	5062	1411
782	5068	1404
783	5075	1398
784	5081	1391
785	5088	1385
786	5094	1378
787	5100	1372
788	5106	1365
789	5112	1359
790	5119	1352
791	5124	1345
792	5130	1339
793	5136	1332
794	5143	1326
795	5149	1319
796	5156	1313
797	5162	1306
798	5168	1300
799	5175	1293
800	5182	1287
801	5189	1281
802	5195	1274
803	5202	1268
804	5208	1261
805	5214	1255
806	5219	1248
807	5225	1241
808	5231	1235
809	5238	1228
810	5245	1222
811	5251	1215
812	5257	1209
813	5264	1202
814	5271	1196
815	5277	1190
816	5284	1183
817	5290	1177
818	5296	1170
819	5302	1163
820	5308	1157
821	5314	1150
822	5321	1144
823	5327	1137
824	5333	1131
825	5340	1124
826	5346	1118
827	5353	1112
828	5359	1105
829	5365	1099
830	5372	1092
831	5378	1086
832	5384	1079
833	5390	1073
834	5396	1066
835	5403	1059
836	5409	1053
837	5415	1046
838	5421	1040
839	5427	1033
840	5433	1027
841	5440	1020
842	5447	1014
843	5453	1008
844	5460	1001
845	5466	995
846	5472	988
847	5478	981
848	5484	975
849	5490	968
850	5496	962
851	5503	955
852	5509	949
853	5515	943
854	5522	936
855	5528	929
856	5534	923
857	5540	916
858	5546	910
859	5552	903
860	5558	897
861	5564	890
862	5570	884
863	5577	877
864	5583	871
865	5589	864
866	5595	858
867	5601	851
868	5608	845
869	5614	839
870	5621	832
871	5627	826
872	5633	819
873	5639	812
874	5646	806
875	5652	800
876	5658	793
877	5664	787
878	5671	780
879	5677	774
880	5683	767
881	5688	761
882	5694	754
883	5700	748
884	5706	741
885	5712	735
886	5718	728
887	5725	722
888	5731	715
889	5737	709
890	5743	702
891	5749	696
892	5755	689
893	5761	683
894	5767	676
895	5773	670
896	5779	663
897	5785	657
898	5791	650
899	5797	644
900	5803	637
901	5809	631
902	5815	624
903	5822	618
904	5827	611
905	5834	605
906	5841	598
907	5849	592
908	5855	586
909	5862	579
910	5869	573
911	5875	566
912	5881	560
913	5888	554
914	5894	547
915	5900	541
916	5906	534
917	5912	528
918	5918	521
919	5924	515
920	5930	508
921	5936	502
922	5942	495
923	5949	489
924	5955	482
925	5961	476
926	5967	469
927	5973	463
928	5979	456
929	5985	450
930	5991	444
931	5998	437
932	6004	431
933	6010	424
934	6016	418
935	6022	411
936	6029	405
937	6035	398
938	6041	392
939	6047	386
940	6053	379
941	6059	373
942	6066	366
943	6072	360
944	6078	353
945	6085	347
946	6091	340
947	6097	334
948	6103	327
949	6108	321
950	6114	315
951	6120	308
952	6126	302
953	6133	295
954	6140	289
955	6146	282
956	6152	276
957	6158	270
958	6164	263
959	6170	257
960	6176	250
961	6182	244
962	6188	237
963	6195	231
964	6201	224
965	6208	218
966	6215	212
967	6222	205
968	6228	199
969	6235	192
970	6241	186
971	6247	179
972	6253	173
973	6259	167
974	6266	160
975	6272	154
976	6277	147
977	6284	141
978	6290	134
979	6296	128
980	6303	122
981	6309	115
982	6315	109
983	6321	102
984	6327	96
985	6333	89
986	6339	83
987	6346	77
988	6352	70
989	6358	64
990	6364	57
991	6370	51
992	6376	44
993	6382	38
994	6388	32
995	6394	25
996	6400	19
997	6406	12
998	6412	6
999	6419	0
