iter	Passed	Remaining
675	7690	3685
676	7701	3674
677	7713	3663
678	7725	3652
679	7737	3641
680	7749	3630
681	7760	3618
682	7769	3606
683	7780	3594
684	7791	3582
685	7803	3571
686	7814	3560
687	7824	3548
688	7834	3536
689	7844	3524
690	7854	3512
691	7863	3500
692	7874	3488
693	7883	3476
694	7893	3463
695	7904	3452
696	7915	3441
697	7925	3429
698	7936	3417
699	7947	3406
700	7957	3394
701	7968	3382
702	7978	3370
703	7988	3358
704	7999	3347
705	8011	3336
706	8027	3326
707	8041	3316
708	8051	3304
709	8064	3294
710	8078	3283
711	8090	3272
712	8102	3261
713	8115	3250
714	8131	3241
715	8145	3230
716	8158	3220
717	8171	3209
718	8183	3198
719	8193	3186
720	8202	3174
721	8214	3162
722	8226	3151
723	8238	3140
724	8250	3129
725	8261	3118
726	8272	3106
727	8282	3094
728	8293	3083
729	8308	3072
730	8319	3061
731	8329	3049
732	8338	3037
733	8349	3025
734	8359	3013
735	8369	3002
736	8381	2991
737	8391	2979
738	8401	2967
739	8411	2955
740	8421	2943
741	8431	2931
742	8441	2919
743	8453	2908
744	8465	2897
745	8476	2886
746	8487	2874
747	8497	2862
748	8508	2851
749	8518	2839
750	8527	2827
751	8538	2815
752	8548	2804
753	8559	2792
754	8569	2780
755	8579	2768
756	8589	2757
757	8600	2745
758	8610	2733
759	8621	2722
760	8631	2710
761	8642	2699
762	8655	2688
763	8666	2677
764	8676	2665
765	8685	2653
766	8695	2641
767	8706	2630
768	8716	2618
769	8726	2606
770	8735	2594
771	8745	2582
772	8755	2571
773	8766	2559
774	8776	2547
775	8786	2536
776	8796	2524
777	8806	2512
778	8816	2501
779	8826	2489
780	8838	2478
781	8848	2466
782	8859	2455
783	8870	2443
784	8881	2432
785	8891	2420
786	8901	2409
787	8912	2397
788	8921	2385
789	8931	2374
790	8941	2362
791	8951	2350
792	8962	2339
793	8973	2328
794	8983	2316
795	8993	2304
796	9003	2293
797	9013	2281
798	9023	2269
799	9033	2258
800	9043	2246
801	9054	2235
802	9068	2224
803	9078	2213
804	9088	2201
805	9098	2190
806	9108	2178
807	9118	2166
808	9127	2155
809	9138	2143
810	9148	2132
811	9159	2120
812	9169	2109
813	9179	2097
814	9188	2085
815	9199	2074
816	9208	2062
817	9218	2051
818	9228	2039
819	9237	2027
820	9244	2015
821	9254	2004
822	9265	1992
823	9277	1981
824	9287	1970
825	9298	1958
826	9309	1947
827	9319	1936
828	9330	1924
829	9340	1913
830	9350	1901
831	9362	1890
832	9372	1879
833	9383	1867
834	9392	1855
835	9403	1844
836	9414	1833
837	9424	1821
838	9434	1810
839	9444	1798
840	9453	1787
841	9465	1776
842	9479	1765
843	9489	1754
844	9500	1742
845	9511	1731
846	9521	1719
847	9531	1708
848	9541	1697
849	9550	1685
850	9561	1674
851	9571	1662
852	9582	1651
853	9592	1639
854	9603	1628
855	9612	1617
856	9624	1605
857	9634	1594
858	9644	1583
859	9654	1571
860	9666	1560
861	9677	1549
862	9688	1538
863	9700	1526
864	9711	1515
865	9720	1504
866	9730	1492
867	9740	1481
868	9750	1469
869	9761	1458
870	9772	1447
871	9782	1435
872	9792	1424
873	9802	1413
874	9811	1401
875	9822	1390
876	9833	1379
877	9844	1367
878	9855	1356
879	9865	1345
880	9876	1334
881	9888	1322
882	9899	1311
883	9909	1300
884	9919	1288
885	9930	1277
886	9939	1266
887	9950	1255
888	9960	1243
889	9971	1232
890	9981	1221
891	9991	1209
892	10001	1198
893	10011	1187
894	10021	1175
895	10030	1164
896	10040	1152
897	10050	1141
898	10061	1130
899	10070	1118
900	10081	1107
901	10092	1096
902	10102	1085
903	10112	1073
904	10123	1062
905	10132	1051
906	10142	1039
907	10152	1028
908	10164	1017
909	10174	1006
910	10184	995
911	10194	983
912	10204	972
913	10214	961
914	10224	949
915	10234	938
916	10245	927
917	10256	916
918	10267	904
919	10280	893
920	10291	882
921	10301	871
922	10311	860
923	10322	849
924	10332	837
925	10343	826
926	10355	815
927	10367	804
928	10377	793
929	10387	781
930	10398	770
931	10409	759
932	10420	748
933	10430	737
934	10440	725
935	10452	714
936	10464	703
937	10474	692
938	10485	681
939	10496	669
940	10507	658
941	10518	647
942	10530	636
943	10542	625
944	10553	614
945	10564	603
946	10576	591
947	10586	580
948	10597	569
949	10607	558
950	10618	547
951	10631	536
952	10642	524
953	10653	513
954	10664	502
955	10676	491
956	10686	480
957	10697	469
958	10708	457
959	10719	446
960	10731	435
961	10744	424
962	10756	413
963	10768	402
964	10779	390
965	10790	379
966	10800	368
967	10810	357
968	10820	346
969	10831	334
970	10841	323
971	10852	312
972	10862	301
973	10872	290
974	10884	279
975	10893	267
976	10903	256
977	10915	245
978	10924	234
979	10934	223
980	10944	211
981	10955	200
982	10967	189
983	10977	178
984	10988	167
985	10998	156
986	11009	145
987	11018	133
988	11027	122
989	11038	111
990	11047	100
991	11058	89
992	11068	78
993	11078	66
994	11088	55
995	11098	44
996	11107	33
997	11118	22
998	11128	11
999	11138	0
